y1,y2,y3,y4,y5,y6,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.68,0.35,,94,5.9,89450.56,247,526.3,553703.85,4,14166,0.65,FO,A,购物中心,162,T2,36,8
0.66,0.39,,94,5.9,116606.02,242,0,553703.85,13,14938,0.63,FO,A,购物中心,162,T2,36,8
0.64,0.36,0.27,94,6,198090.99,243,305.7,553703.85,10,12241,0.58,FO,A,购物中心,162,T2,36,8
0.67,0.43,0.79,96,8.2,134190.38,282,0,553703.85,9,13582,0.65,FO,A,购物中心,162,T2,36,8
0.69,0.43,1.39,96,6,193540.67,309,4728.87,553703.85,5,31571,0.66,FO,A,购物中心,162,T2,36,8
0.63,0.34,0.74,96,6.1,93047.21,328,262.23,553703.85,7,13668,0.63,FO,A,购物中心,162,T2,36,8
0.64,0.31,-0.01,97,6,92375.54,330,6877.54,553703.85,11,21332,0.61,FO,A,购物中心,162,T2,36,8
0.67,0.43,1.58,97,6,212072.87,313,0,553703.85,6,16719,0.6,FO,A,购物中心,162,T2,36,8
0.65,0.4,0.32,97,7.5,147510.48,323,0,553703.85,6,14238,0.64,FO,A,购物中心,162,T2,36,8
0.65,0.33,0.23,98,6.2,114101.35,316,800.11,553703.85,12,13915,0.67,FO,A,购物中心,162,T2,36,8
0.67,0.42,0.12,98,5.9,176585.38,283,0,553703.85,7,24597,0.67,FO,A,购物中心,162,T2,36,8
0.65,0.33,0.18,98,5.8,100858.19,261,2449.4,553703.85,12,14979,0.63,FO,A,购物中心,162,T2,36,8
0.62,0.26,-0.1,98,5,80675.77,253,3156.75,553703.85,7,7915,0.59,FO,A,购物中心,162,T2,36,8
0.61,0.29,-0.16,98,5.5,98513.22,247,0,553703.85,6,13793,0.59,FO,A,购物中心,162,T2,36,8
0.56,0.29,-0.08,98,6,182073.7,260,4677.96,553703.85,4,11542,0.5,FO,A,购物中心,162,T2,36,8
0.59,0.35,-0.22,94,10.1,104712.6,276,0,553703.85,11,9316,0.56,FO,A,购物中心,162,T2,36,8
0.57,0.3,-0.13,94,6.1,168593.23,273,6032.19,553703.85,10,8139,0.53,FO,A,购物中心,162,T2,36,8
0.57,0.3,0.02,94,7.2,95002.24,302,0,553703.85,17,5878,0.55,FO,A,购物中心,162,T2,36,8
0.6,0.22,-0.08,91,5.9,84918.78,326,5922.73,553703.85,5,11232,0.56,FO,A,购物中心,162,T2,36,8
0.55,0.29,-0.06,91,5.9,199794.21,276,0,553703.85,14,7990,0.51,FO,A,购物中心,162,T2,36,8
0.57,0.34,-0.33,92,9.5,98310.38,280,0,553703.85,11,14673,0.56,FO,A,购物中心,162,T2,36,8
0.55,0.24,-0.03,95,6,110621.52,304,0,553703.85,15,19074,0.56,FO,A,购物中心,162,T2,36,8
0.59,0.34,-0.28,95,6.9,127575.13,265,0,553703.85,12,8298,0.59,FO,A,购物中心,162,T2,36,8
0.57,0.21,-0.34,92,6.4,66583.93,270,0,553703.85,9,8047,0.59,FO,A,购物中心,162,T2,36,8
0.67,0.44,,97,10.9,60927.92,233,0,777809.58,0,0,0.64,FO,B,购物中心,158,T1,36,6
0.7,0.39,,97,9.5,92035.61,262,5000,777809.58,2,12255,0.66,FO,B,购物中心,158,T1,36,6
0.68,0.29,,97,8.5,66889.32,270,22267.16,777809.58,6,5255,0.64,FO,B,购物中心,158,T1,36,6
0.66,0.28,,98,9.4,59883.33,263,15829.6,777809.58,6,18393,0.63,FO,B,购物中心,158,T1,36,6
0.66,0.45,,98,11.2,113024.93,263,212.97,777809.58,4,10920,0.64,FO,B,购物中心,158,T1,36,6
0.67,0.47,,98,11.5,142658.97,252,6868.73,777809.58,3,16595,0.63,FO,B,购物中心,158,T1,36,6
0.67,0.39,,95,10.8,79986.61,237,10014.66,777809.58,3,14695,0.67,FO,B,购物中心,158,T1,36,6
0.66,0.44,,95,10.7,158594.07,205,0,777809.58,7,14511,0.62,FO,B,购物中心,158,T1,36,6
0.66,0.36,,95,10.6,69837.15,221,15517.82,777809.58,6,14216,0.65,FO,B,购物中心,158,T1,36,6
0.65,0.32,,94,10.3,73382.87,207,357,777809.58,4,14166,0.62,FO,B,购物中心,158,T1,36,6
0.63,0.33,,94,9.8,105449.16,190,16435.54,777809.58,13,14938,0.58,FO,B,购物中心,158,T1,36,6
0.63,0.37,1.7,94,9.1,111290.25,199,9159.11,777809.58,10,12241,0.58,FO,B,购物中心,158,T1,36,6
0.64,0.31,0.29,96,8.8,78781.5,231,10892.63,777809.58,9,13582,0.61,FO,B,购物中心,158,T1,36,6
0.69,0.45,0.58,96,9.5,145698.5,259,14683.34,777809.58,5,31571,0.64,FO,B,购物中心,158,T1,36,6
0.64,0.35,0.63,96,9.3,108748.68,272,11975.09,777809.58,7,13668,0.62,FO,B,购物中心,158,T1,36,6
0.62,0.35,0.98,97,9.5,118252.08,277,14719.04,777809.58,11,21332,0.58,FO,B,购物中心,158,T1,36,6
0.65,0.39,0.04,97,9.7,117934.49,280,10952.07,777809.58,6,16719,0.6,FO,B,购物中心,158,T1,36,6
0.61,0.38,0.09,97,9.8,155751.58,272,10169.76,777809.58,6,14238,0.59,FO,B,购物中心,158,T1,36,6
0.64,0.32,0.14,98,9.7,91407.39,279,13260.71,777809.58,12,13915,0.65,FO,B,购物中心,158,T1,36,6
0.64,0.39,-0.23,98,10,122556.56,253,9123.69,777809.58,7,24597,0.63,FO,B,购物中心,158,T1,36,6
0.64,0.35,-0.01,98,9.4,69040.57,244,12278.45,777809.58,12,14979,0.62,FO,B,购物中心,158,T1,36,6
0.59,0.27,-0.08,98,9.2,67760.25,222,3317.69,777809.58,7,7915,0.56,FO,B,购物中心,158,T1,36,6
0.61,0.29,-0.31,98,9.4,72378.96,226,7170.84,777809.58,6,13793,0.57,FO,B,购物中心,158,T1,36,6
0.58,0.32,0,98,8.8,111440.02,244,16851.46,777809.58,4,11542,0.52,FO,B,购物中心,158,T1,36,6
0.55,0.27,-0.22,94,9.2,61460.69,219,0,777809.58,11,9316,0.51,FO,B,购物中心,158,T1,36,6
0.5,0.26,0.04,94,9.2,151559.14,221,15980.68,777809.58,10,8139,0.45,FO,B,购物中心,158,T1,36,6
0.5,0.26,-0.1,94,9.1,97780.81,245,11166.45,777809.58,17,5878,0.48,FO,B,购物中心,158,T1,36,6
0.51,0.23,0.47,91,9.6,174251.84,206,22454.16,777809.58,5,11232,0.42,FO,B,购物中心,158,T1,36,6
0.52,0.28,0.57,91,11.4,185646.29,246,7555.74,777809.58,14,7990,0.5,FO,B,购物中心,158,T1,36,6
0.49,0.2,-0.39,92,9.6,94854.68,230,13130.73,777809.58,11,14673,0.47,FO,B,购物中心,158,T1,36,6
0.53,0.25,0.16,95,9.6,105847.79,258,5291.63,777809.58,15,19074,0.52,FO,B,购物中心,158,T1,36,6
0.58,0.25,-0.39,95,9.6,75352.07,187,9165.75,777809.58,12,8298,0.57,FO,B,购物中心,158,T1,36,6
0.53,0.13,-0.29,95,9,49318.27,228,6640.58,777809.58,9,8047,0.54,FO,B,购物中心,158,T1,36,6
0.76,0.41,,75,8.8,116107.26,324,0,6965767.74,4,10920,0.95,CS,A+,街铺,310,T1,31,10
0.77,0.4,,75,9.6,134498.38,341,0,6965767.74,3,16595,0.96,CS,A+,街铺,310,T1,31,10
0.76,0.21,,80,6.5,91249.66,314,0,6965767.74,3,14695,0.98,CS,A+,街铺,310,T1,31,10
0.76,0.65,,80,7.8,110919.5,270,7792.4,6965767.74,7,14511,0.96,CS,A+,街铺,310,T1,31,10
0.75,0.11,,80,2.8,72769.95,263,27656.02,6965767.74,6,14216,0.94,CS,A+,街铺,310,T1,31,10
0.76,-0.1,,82,2.2,60678.46,266,12140.2,6965767.74,4,14166,0.97,CS,A+,街铺,310,T1,31,10
0.76,0.09,,82,2.7,73700.44,291,1264.05,6965767.74,13,14938,0.96,CS,A+,街铺,310,T1,31,10
0.75,-0.12,,82,2.1,54372.13,401,14674.9,6965767.74,10,12241,0.95,CS,A+,街铺,310,T1,31,10
0.75,-0.29,,75,1.8,53760.38,439,10316.58,6965767.74,9,13582,0.96,CS,A+,街铺,310,T1,31,10
0.76,0.03,,75,2.5,73648.01,475,33093.37,6965767.74,5,31571,0.95,CS,A+,街铺,310,T1,31,10
0.74,-0.31,,75,1.9,57150.77,515,69546.48,6965767.74,7,13668,0.95,CS,A+,街铺,310,T1,31,10
0.72,-0.79,6.78,61,3.1,90233.77,518,352139.44,6965767.74,11,21332,0.84,CS,A+,街铺,310,T1,31,10
0.75,-0.08,-0.34,61,2.6,76317.37,544,0,6965767.74,6,16719,0.91,CS,A+,街铺,310,T1,31,10
0.72,0.06,-0.42,61,2.7,78663.12,519,0,6965767.74,6,14238,0.93,CS,A+,街铺,310,T1,31,10
0.7,-0.28,-0.43,75,1.8,52475.41,444,1987.19,6965767.74,12,13915,0.88,CS,A+,街铺,310,T1,31,10
0.7,-0.1,-0.4,75,2.2,66807.87,403,2717.33,6965767.74,7,24597,0.88,CS,A+,街铺,310,T1,31,10
0.72,-0.5,-0.38,75,1.5,45141.97,365,24070.67,6965767.74,12,14979,0.93,CS,A+,街铺,310,T1,31,10
0.57,-0.19,0.15,68,2.6,69967.8,263,26196.61,6965767.74,7,7915,0.56,CS,A+,街铺,310,T1,31,10
0.63,-0.2,0.02,68,2.5,74963.31,288,53943.32,6965767.74,6,13793,0.61,CS,A+,街铺,310,T1,31,10
0.69,-0.87,-0.36,68,1.2,34748.84,424,17860.76,6965767.74,4,11542,0.92,CS,A+,街铺,310,T1,31,10
0.7,-0.56,-0.22,87,1.3,41935.97,382,194.72,6965767.74,11,9316,0.86,CS,A+,街铺,310,T1,31,10
0.71,-0.69,-0.24,87,2.5,55880.49,482,167797.82,6965767.74,10,8139,0.89,CS,A+,街铺,310,T1,31,10
0.66,0.05,0.7,87,3,96883.62,462,21662.94,6965767.74,17,5878,0.81,CS,A+,街铺,310,T1,31,10
0.73,-0.38,-0.44,87,1.6,50887.3,498,22699.24,6965767.74,5,11232,0.86,CS,A+,街铺,310,T1,31,10
0.69,0.23,0.31,87,3,100265.25,473,0,6965767.74,14,7990,0.82,CS,A+,街铺,310,T1,31,10
0.7,-0.1,-0.46,88,1.9,42827.55,458,0,6965767.74,11,14673,0.87,CS,A+,街铺,310,T1,31,10
0.29,-0.05,1.88,85,4.8,151173.45,172,396.39,6965767.74,15,19074,0.34,CS,A+,街铺,310,T1,31,10
0.71,-0.15,-0.21,94,1.8,52500.25,378,12457.57,6965767.74,12,8298,0.89,CS,A+,街铺,310,T1,31,10
0.67,-0.68,-0.26,88,1.1,33531.21,339,21635.92,6965767.74,9,8047,0.88,CS,A+,街铺,310,T1,31,10
0.8,0.23,,97,4.4,39298.5,310,10000,203612.7,6,5255,1,CS,D,购物中心,50,T1,34,4
0.8,0.25,,98,4.5,44488.25,353,8949.2,203612.7,6,18393,1,CS,D,购物中心,50,T1,34,4
0.79,0.39,,98,4.5,70009.19,603,0,203612.7,4,10920,0.96,CS,D,购物中心,50,T1,34,4
0.81,0.45,,98,4.5,75525.85,558,0,203612.7,3,16595,0.99,CS,D,购物中心,50,T1,34,4
0.8,0.3,,95,4.5,47439.74,515,0,203612.7,3,14695,1,CS,D,购物中心,50,T1,34,4
0.78,0.36,,95,4.5,57734.33,438,425.2,203612.7,7,14511,0.96,CS,D,购物中心,50,T1,34,4
0.78,0.22,,95,4.6,40724.43,407,12326.2,203612.7,6,14216,0.98,CS,D,购物中心,50,T1,34,4
0.77,0.02,,94,4.5,25777.97,419,9526.8,203612.7,4,14166,1,CS,D,购物中心,50,T1,34,4
0.77,0.24,,94,4.5,38230.12,415,4000,203612.7,13,14938,1,CS,D,购物中心,50,T1,34,4
0.79,0.24,,94,4.5,37769.2,315,7717.1,203612.7,10,12241,1,CS,D,购物中心,50,T1,34,4
0.79,0.3,,96,4.5,52905.4,318,4517.18,203612.7,9,13582,0.99,CS,D,购物中心,50,T1,34,4
0.77,0.38,0.16,96,4.6,89722.6,294,4226.25,203612.7,5,31571,0.9,CS,D,购物中心,50,T1,34,4
0.79,0.15,-0.01,96,4.8,38746.34,374,22389.38,203612.7,7,13668,0.98,CS,D,购物中心,50,T1,34,4
0.73,-0.04,-0.44,97,4.5,25006.96,365,10311.38,203612.7,11,21332,0.94,CS,D,购物中心,50,T1,34,4
0.79,0.39,-0.13,97,4.5,61121.4,379,4000,203612.7,6,16719,0.94,CS,D,购物中心,50,T1,34,4
0.75,0.24,-0.47,97,4.6,39769.83,341,4000,203612.7,6,14238,0.93,CS,D,购物中心,50,T1,34,4
0.76,0.01,-0.42,98,4.5,27556.55,356,0,203612.7,12,13915,1,CS,D,购物中心,50,T1,34,4
0.74,0.26,-0.11,98,4.5,51359.89,308,12513.27,203612.7,7,24597,1,CS,D,购物中心,50,T1,34,4
0.75,0.18,-0.03,98,4.5,39481.41,277,3028.58,203612.7,12,14979,1,CS,D,购物中心,50,T1,34,4
0.72,-0.01,0.01,98,4.4,25910.41,266,8144.76,203612.7,7,7915,0.97,CS,D,购物中心,50,T1,34,4
0.71,0.02,-0.32,98,4.4,26180.25,287,4165.48,203612.7,6,13793,0.98,CS,D,购物中心,50,T1,34,4
0.75,0.25,-0.04,98,4.5,36204.88,299,2192.64,203612.7,4,11542,1,CS,D,购物中心,50,T1,34,4
0.74,0.22,-0.19,94,4.3,42915.49,303,2700.63,203612.7,11,9316,0.97,CS,D,购物中心,50,T1,34,4
0.72,0.31,-0.26,94,4.5,66381.82,323,3850.35,203612.7,10,8139,0.9,CS,D,购物中心,50,T1,34,4
0.76,0.16,-0.13,94,4.6,33545.52,379,4148.8,203612.7,17,5878,0.99,CS,D,购物中心,50,T1,34,4
0.78,0.07,0.22,91,4.5,30445.44,379,5717.66,203612.7,5,11232,0.98,CS,D,购物中心,50,T1,34,4
0.74,0.32,-0.03,91,4.5,59197.93,328,3013.9,203612.7,14,7990,0.89,CS,D,购物中心,50,T1,34,4
0.69,0.04,-0.52,92,6.2,18920.07,325,0,203612.7,11,14673,0.94,CS,D,购物中心,50,T1,34,4
0.71,0.1,-0.06,95,4.4,25996.74,271,0,203612.7,15,19074,0.93,CS,D,购物中心,50,T1,34,4
0.73,0.31,-0.03,95,4.6,49676.4,252,8344.6,203612.7,12,8298,1,CS,D,购物中心,50,T1,34,4
0.73,0.2,-0.2,95,4.5,31432.07,228,5927.44,203612.7,9,8047,1,CS,D,购物中心,50,T1,34,4
0.74,-0.21,,96,1.9,106742.15,551,19826.74,6462507.79,9,13582,0.95,CS,A+,街铺,570.5,T1,23,12
0.75,0.16,,96,2.7,150025.36,569,26018.2,6462507.79,5,31571,0.94,CS,A+,街铺,570.5,T1,23,12
0.72,-0.64,,96,1.2,69561.93,598,77867.97,6462507.79,7,13668,0.92,CS,A+,街铺,570.5,T1,23,12
0.73,-1.67,,96,1.1,60718.76,595,487113.63,6462507.79,11,21332,0.91,CS,A+,街铺,570.5,T1,23,12
0.74,-0.04,,96,1.6,89924.08,603,19417.5,6462507.79,6,16719,0.9,CS,A+,街铺,570.5,T1,23,12
0.72,-0.32,,97,1.5,84938.35,592,19417.5,6462507.79,6,14238,0.93,CS,A+,街铺,570.5,T1,23,12
0.72,-0.22,,88,1.7,95898.75,533,21406.18,6462507.79,12,13915,0.91,CS,A+,街铺,570.5,T1,23,12
0.72,-0.03,,100,2.1,122524.57,483,29346.02,6462507.79,7,24597,0.94,CS,A+,街铺,570.5,T1,23,12
0.72,-0.42,,100,1.4,82341.26,408,43053.13,6462507.79,12,14979,0.92,CS,A+,街铺,570.5,T1,23,12
0.71,-0.82,,96,1.1,62274.26,413,126047.49,6462507.79,7,7915,0.92,CS,A+,街铺,570.5,T1,23,12
0.64,-0.27,,96,2,111349.24,331,109619.67,6462507.79,6,13793,0.64,CS,A+,街铺,570.5,T1,23,12
0.72,-0.78,0.97,96,1.1,62022.37,486,58514.87,6462507.79,4,11542,0.93,CS,A+,街铺,570.5,T1,23,12
0.72,-0.44,-0.29,96,1.3,75916.76,491,18595.4,6462507.79,11,9316,0.91,CS,A+,街铺,570.5,T1,23,12
0.71,-0.24,-0.34,96,1.7,99192.86,573,97528.37,6462507.79,10,8139,0.92,CS,A+,街铺,570.5,T1,23,12
0.69,-0.78,-0.13,96,1,60776.58,689,25449.03,6462507.79,17,5878,0.92,CS,A+,街铺,570.5,T1,23,12
0.74,-0.39,0.39,96,1.6,84157.61,534,48336.86,6462507.79,5,11232,0.83,CS,A+,街铺,570.5,T1,23,12
0.68,-0.56,-0.24,96,1.2,68092.88,624,18318.4,6462507.79,14,7990,0.9,CS,A+,街铺,570.5,T1,23,12
0.7,-1.13,-0.45,97,0.8,46770.6,575,19417.5,6462507.79,11,14673,0.92,CS,A+,街铺,570.5,T1,23,12
0.43,-0.32,0.2,88,2.1,114984.65,225,17636.09,6462507.79,15,19074,0.42,CS,A+,街铺,570.5,T1,23,12
0.71,-0.46,-0.37,100,1.3,77647.49,467,27885.04,6462507.79,12,8298,0.93,CS,A+,街铺,570.5,T1,23,12
0.68,-0.93,-0.29,100,0.9,58379.99,448,40723.15,6462507.79,9,8047,0.93,CS,A+,街铺,570.5,T1,23,12
0.66,0.46,,66,9.5,222127.04,344,0,1086607.27,7,13668,0.62,FO,C,购物中心,217,T1,21,15
0.68,0.46,,66,8,183549.85,351,14841.17,1086607.27,11,21332,0.64,FO,C,购物中心,217,T1,21,15
0.7,0.49,,66,7.9,287733.11,339,5000,1086607.27,6,16719,0.62,FO,C,购物中心,217,T1,21,15
0.63,0.42,,75,7.9,262440.93,323,0,1086607.27,6,14238,0.59,FO,C,购物中心,217,T1,21,15
0.66,0.42,,75,7.9,204790.44,342,0,1086607.27,12,13915,0.66,FO,C,购物中心,217,T1,21,15
0.66,0.45,,75,8,285100.83,302,0,1086607.27,7,24597,0.63,FO,C,购物中心,217,T1,21,15
0.66,0.43,,82,7.9,193621.94,290,2715.9,1086607.27,12,14979,0.61,FO,C,购物中心,217,T1,21,15
0.63,0.37,,82,7.2,141219.25,277,3036.75,1086607.27,7,7915,0.6,FO,C,购物中心,217,T1,21,15
0.62,0.3,,82,5.6,142266.02,271,9788.75,1086607.27,6,13793,0.57,FO,C,购物中心,217,T1,21,15
0.56,0.31,,82,7.9,184214.97,261,4743.84,1086607.27,4,11542,0.5,FO,C,购物中心,217,T1,21,15
0.58,0.34,,82,7.9,158044.28,281,0,1086607.27,11,9316,0.52,FO,C,购物中心,217,T1,21,15
0.54,0.32,7.44,85,7.9,305842.44,256,5572.46,1086607.27,10,8139,0.47,FO,C,购物中心,217,T1,21,15
0.57,0.41,-0.16,85,20.1,185640.81,309,0,1086607.27,17,5878,0.52,FO,C,购物中心,217,T1,21,15
0.61,0.38,-0.01,85,7.9,181338.2,354,5157.73,1086607.27,5,11232,0.53,FO,C,购物中心,217,T1,21,15
0.54,0.33,0.06,85,8,305090.39,337,4716.98,1086607.27,14,7990,0.52,FO,C,购物中心,217,T1,21,15
0.57,0.32,-0.45,85,7.4,144360.49,349,0,1086607.27,11,14673,0.56,FO,C,购物中心,217,T1,21,15
0.56,0.3,-0.35,90,6.9,134135.65,341,0,1086607.27,15,19074,0.56,FO,C,购物中心,217,T1,21,15
0.57,0.37,-0.25,90,8,214905.67,299,0,1086607.27,12,8298,0.56,FO,C,购物中心,217,T1,21,15
0.56,0.15,-0.51,100,4.9,94487.18,279,0,1086607.27,9,8047,0.54,FO,C,购物中心,217,T1,21,15
0.68,0.49,,75,12.1,160989.19,253,0,803089.93,4,14166,0.63,FO,A,购物中心,263,T3,26,8
0.68,0.49,,75,12.6,136211.8,248,0,803089.93,13,14938,0.63,FO,A,购物中心,263,T3,26,8
0.66,0.44,,75,8.8,129967.26,245,223.1,803089.93,10,12241,0.59,FO,A,购物中心,263,T3,26,8
0.69,0.43,,75,9.3,123393.51,268,31632.56,803089.93,9,13582,0.64,FO,A,购物中心,263,T3,26,8
0.7,0.52,,72,11.1,177443.74,289,26550.19,803089.93,5,31571,0.65,FO,A,购物中心,263,T3,26,8
0.65,0.42,,72,9.1,103055.71,300,206.09,803089.93,7,13668,0.62,FO,A,购物中心,263,T3,26,8
0.68,0.32,,72,7.4,68158.49,311,38155.7,803089.93,11,21332,0.63,FO,A,购物中心,263,T3,26,8
0.68,0.48,,72,10.7,122180.52,295,8093.25,803089.93,6,16719,0.59,FO,A,购物中心,263,T3,26,8
0.62,0.36,,77,8,101518.39,289,10119.92,803089.93,6,14238,0.58,FO,A,购物中心,263,T3,26,8
0.66,0.39,,77,9,87415.45,314,8783.89,803089.93,12,13915,0.65,FO,A,购物中心,263,T3,26,8
0.65,0.46,,77,10.8,144391.21,280,9220.22,803089.93,7,24597,0.6,FO,A,购物中心,263,T3,26,8
0.62,0.33,0.99,77,7.9,96340.98,258,15369.79,803089.93,12,14979,0.56,FO,A,购物中心,263,T3,26,8
0.59,0.34,-0.48,77,9.5,83393.12,248,13041.9,803089.93,7,7915,0.53,FO,A,购物中心,263,T3,26,8
0.6,0.35,-0.43,76,11.1,77808.57,228,7576.71,803089.93,6,13793,0.52,FO,A,购物中心,263,T3,26,8
0.55,0.3,0.24,76,8.6,161390.81,250,11110.69,803089.93,4,11542,0.47,FO,A,购物中心,263,T3,26,8
0.46,0.2,-0.34,76,11,81963.68,211,15167.6,803089.93,11,9316,0.41,FO,A,购物中心,263,T3,26,8
0.57,0.4,-0.3,76,22.9,124992.27,255,15007.94,803089.93,10,8139,0.51,FO,A,购物中心,263,T3,26,8
0.57,0.2,-0.25,73,5.5,76944.04,264,13570.23,803089.93,17,5878,0.5,FO,A,购物中心,263,T3,26,8
0.57,0.21,-0.08,73,9.3,62603.62,250,9806.56,803089.93,5,11232,0.45,FO,A,购物中心,263,T3,26,8
0.56,0.32,-0.17,73,10.3,101123.12,276,5500.69,803089.93,14,7990,0.53,FO,A,购物中心,263,T3,26,8
0.55,0.25,-0.47,70,10,53376.63,271,7955.78,803089.93,11,14673,0.52,FO,A,购物中心,263,T3,26,8
0.53,0.23,-0.08,70,8.2,80259.36,263,4068.6,803089.93,15,19074,0.5,FO,A,购物中心,263,T3,26,8
0.54,0.28,-0.54,70,9.2,66684.72,254,8448.02,803089.93,12,8298,0.51,FO,A,购物中心,263,T3,26,8
0.5,-0.05,-0.67,79,5,32076.04,245,4440.32,803089.93,9,8047,0.49,FO,A,购物中心,263,T3,26,8
0.69,0.42,,99,8.9,107075.62,274,0,784863.48,5,31571,0.65,FO,C,街铺,295,T3,22,7
0.65,0.18,,99,8.1,76500.67,296,2112.73,784863.48,7,13668,0.63,FO,C,街铺,295,T3,22,7
0.65,0.27,,99,8,72040.88,288,18941.52,784863.48,11,21332,0.61,FO,C,街铺,295,T3,22,7
0.66,0.38,,95,9,129352.2,304,18483.72,784863.48,6,16719,0.61,FO,C,街铺,295,T3,22,7
0.62,0.37,,95,8.9,146920.27,296,15487.55,784863.48,6,14238,0.6,FO,C,街铺,295,T3,22,7
0.63,0.19,,95,8.4,56128.27,282,15935.75,784863.48,12,13915,0.65,FO,C,街铺,295,T3,22,7
0.63,0.33,,95,8.7,83808.36,248,7137.93,784863.48,7,24597,0.62,FO,C,街铺,295,T3,22,7
0.63,0.28,,95,8.5,58857.01,240,11274.44,784863.48,12,14979,0.59,FO,C,街铺,295,T3,22,7
0.59,0.22,,98,8.3,64142.69,235,9746.47,784863.48,7,7915,0.54,FO,C,街铺,295,T3,22,7
0.6,0.15,,98,7.9,54034.34,226,7940.26,784863.48,6,13793,0.56,FO,C,街铺,295,T3,22,7
0.55,0.2,,98,8.1,82406.34,241,9897.94,784863.48,4,11542,0.49,FO,C,街铺,295,T3,22,7
0.52,0.11,7.1,99,7.9,51640.37,207,9775.81,784863.48,11,9316,0.47,FO,C,街铺,295,T3,22,7
0.54,0.25,0.05,99,8.4,112599.27,235,0,784863.48,10,8139,0.5,FO,C,街铺,295,T3,22,7
0.54,0.2,0.04,99,8.4,79693.87,243,0,784863.48,17,5878,0.5,FO,C,街铺,295,T3,22,7
0.6,0.23,0.29,99,8.6,93088.04,254,5367.73,784863.48,5,11232,0.51,FO,C,街铺,295,T3,22,7
0.55,0.34,0.96,99,9,253474.7,268,0,784863.48,14,7990,0.52,FO,C,街铺,295,T3,22,7
0.51,0.11,-0.56,100,8.6,64646.99,255,27743.76,784863.48,11,14673,0.49,FO,C,街铺,295,T3,22,7
0.54,0.17,0.17,88,8.5,65862.78,256,8016.2,784863.48,15,19074,0.53,FO,C,街铺,295,T3,22,7
0.59,0.27,-0.07,88,8.7,77583.35,243,8270.31,784863.48,12,8298,0.59,FO,C,街铺,295,T3,22,7
0.54,0.13,0.05,97,8.1,62023.27,250,7833.48,784863.48,9,8047,0.55,FO,C,街铺,295,T3,22,7
0.66,0.41,,86,11.7,151978.42,  ,15483.74,1223649.79,6,16719,0.61,FO,C,购物中心,430,T2,20,9
0.62,0.42,,86,12.2,208262.17,301,15284.53,1223649.79,6,14238,0.6,FO,C,购物中心,430,T2,20,9
0.65,0.41,,86,12.1,159761.96,314,22376.65,1223649.79,12,13915,0.66,FO,C,购物中心,430,T2,20,9
0.65,0.46,,86,12.2,203161.9,279,17633.78,1223649.79,7,24597,0.63,FO,C,购物中心,430,T2,20,9
0.63,0.4,,86,12,138006.39,268,3375.81,1223649.79,12,14979,0.6,FO,C,购物中心,430,T2,20,9
0.61,0.31,,87,8.3,99381.17,250,18167.31,1223649.79,7,7915,0.58,FO,C,购物中心,430,T2,20,9
0.6,0.33,,87,12.3,124916.16,256,25735.43,1223649.79,6,13793,0.56,FO,C,购物中心,430,T2,20,9
0.56,0.33,,87,9,210422.13,255,14557.52,1223649.79,4,11542,0.5,FO,C,购物中心,430,T2,20,9
0.48,0.21,,88,9.5,138221.37,240,23469.98,1223649.79,11,9316,0.44,FO,C,购物中心,430,T2,20,9
0.57,0.38,,88,10.5,270669.57,267,15199.92,1223649.79,10,8139,0.51,FO,C,购物中心,430,T2,20,9
0.54,0.28,,88,9.8,132237.66,270,30758.24,1223649.79,17,5878,0.49,FO,C,购物中心,430,T2,20,9
0.57,0.31,0.22,88,12.8,158891.21,310,13849.76,1223649.79,5,11232,0.49,FO,C,购物中心,430,T2,20,9
0.54,0.35,1.08,88,10.8,315358.38,302,15306.6,1223649.79,14,7990,0.52,FO,C,购物中心,430,T2,20,9
0.54,0.31,-0.31,89,10.3,144448.43,285,0,1223649.79,11,14673,0.52,FO,C,购物中心,430,T2,20,9
0.52,0.22,-0.02,100,7.5,157009.19,286,9326.94,1223649.79,15,19074,0.52,FO,C,购物中心,430,T2,20,9
0.6,0.32,-0.46,100,9.2,109151.08,265,21635.52,1223649.79,12,8298,0.61,FO,C,购物中心,430,T2,20,9
0.53,0.18,-0.36,90,8.6,88721.84,259,8529.64,1223649.79,9,8047,0.52,FO,C,购物中心,430,T2,20,9
0.65,0.42,,96,8.9,87788.63,315,12829.04,960637.41,11,21332,0.61,FO,C,购物中心,259,T1,21,9
0.66,0.39,,96,9.2,147304.29,301,75000,960637.41,6,16719,0.59,FO,C,购物中心,259,T1,21,9
0.6,0.23,,96,8.9,91506.89,287,0,960637.41,6,14238,0.58,FO,C,购物中心,259,T1,21,9
0.61,0.36,,96,9,120187.53,289,0,960637.41,12,13915,0.6,FO,C,购物中心,259,T1,21,9
0.63,0.41,,96,8.7,138045.13,262,4000,960637.41,7,24597,0.6,FO,C,购物中心,259,T1,21,9
0.64,0.33,,97,8.6,80111.77,244,5127.18,960637.41,12,14979,0.59,FO,C,购物中心,259,T1,21,9
0.58,0.26,,94,8.4,63515.7,219,360,960637.41,7,7915,0.53,FO,C,购物中心,259,T1,21,9
0.61,0.27,,94,8.6,72371.36,226,0,960637.41,6,13793,0.55,FO,C,购物中心,259,T1,21,9
