学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1110,中外文学名著导读,2,85,,60,NA,65,,65,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-1)-10000036-03010012-1,2013-2014
1110,从零开始学法语（下）,2,85,85,85,NA,85,,85,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-1)-10000030-04010016-1,2013-2014
1110,大学物理实验,1,,,,60,60,,60,NA,,NA,1,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1110,概率论与数理统计,3,94,,45,NA,65,,65,NA,,NA,1.5,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1110,模拟电子技术,3,96,,42,NA,69,,69,NA,,NA,1.9,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1110,大学英语（五）,4,88,,58,NA,73,,73,NA,,NA,2.3,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1110,电子电工实习,1,,,,75,75,,75,NA,,NA,2.5,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1110,大学物理(2),2,65,,80,NA,76,,76,NA,,NA,2.6,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1110,面向对象程序设计课程设计,1.5,,,,79,79,,79,NA,,NA,2.9,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1110,毛泽东思想和中国特色社会主义理论体系概论,4,89,,74,NA,80,,80,NA,,NA,3,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1110,面向对象程序设计(C++),3,100,,70,NA,82,,82,NA,,NA,3.2,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1110,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1110,物联网概论,2,85,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1110,田径,2,88,0,86,0,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1110,中华民族精神,2,,,89.1,NA,89,,89,NA,,NA,NA,网络公共选修课,历史与文学,0,(2013-2014-2)-10000049-jz100003-3,2013-2014
1110,计算机网络基础,4,95,,37,NA,60,,60,NA,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1110,数字逻辑,3,85,,61,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1110,大学英语（四）,4,82,,60,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1110,MySQL数据库,3,87,,69,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1110,Linux程序设计,4,84,,68,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1110,中国近代史纲要,2,89,,65,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1110,田径,2,76,,92,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1110,数学实验,1,89,,83,NA,86,,86,NA,,NA,3.6,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1110,单片机技术,3,80,,46,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1110,动态网站开发,4.5,84,,62,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1110,网页程序设计,3,84,,60,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1110,动态网站开发网页设计项目,2,,,,72,72,,72,NA,,NA,2.2,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1110,统一建模语言,2,100,,60,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1110,图像处理技术,2,85,,82,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1110,音视频处理,2,82.5,,92,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1110,.NET程序设计,3.5,90,,80,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1110,无线传感器网络,2.5,85,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1110,测试工具,3,95,,81,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1110,动画制作技术,2,90,,88,NA,89,,89,NA,,NA,3.9,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1110,岗前培训,3,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1110,职业方向培训,5,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1110,毕业设计,6,,,75.6,NA,76,,76,NA,,NA,2.6,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1114,线性代数,3,,,,NA,42.9,,42.9,63,,NA,1,专业基础课,,NA,(2012-2013-1)-07132103-48928,2012-2013
1114,程序设计基础(C语言),4,,,,NA,63.8,,63.8,NA,,NA,1.38,专业必修课,,NA,(2012-2013-1)-05011049-48925,2012-2013
1114,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48923,2012-2013
1114,大学英语,4,,,,NA,70.3,,70.3,NA,,NA,2.03,公共课,,NA,(2012-2013-1)-04132060-48924,2012-2013
1114,马克思主义基本原理,2,,,,NA,76.2,,76.2,NA,,NA,2.62,公共基础课,,NA,(2012-2013-1)-03011001-48922,2012-2013
1114,高等数学,5,,,,NA,77,,77,NA,,NA,2.7,专业基础课,,NA,(2012-2013-1)-07132016-48927,2012-2013
1114,心理健康教育,2,,,,NA,83,,83,NA,,NA,3.3,公共课,,NA,(2012-2013-1)-10332063-48931,2012-2013
1114,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48926,2012-2013
1114,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-48930,2012-2013
1114,公共体育,1,,,75,NA,75,,75,NA,,NA,2.5,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010025-7,2012-2013
1114,程序设计基础项目,1.5,,,73,NA,73,,73,NA,,NA,2.3,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1114,大学英语(2),4,97,92.5,61.5,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1114,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1114,大学物理(1),4,80,,64,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1114,电路原理,2,93,,58,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1114,高等数学(2),5,82.5,,64,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1114,离散数学,4,100,,60,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1114,数据结构,4,89,,66,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1114,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1114,思想道德修养与法律基础,2,95,,82,NA,87,,87,NA,,NA,3.7,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1114,广告经营管理,2,100,,85,NA,91,,91,NA,,NA,NA,公共任选课,经济与社会,0,(2013-2014-1)-09132160-01010017-1,2013-2014
1114,金庸武侠小说研究,2,67,,72,NA,71,,71,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-1)-10000035-10030235-1,2013-2014
1114,大学英语（五）,4,89,,44,NA,67,,67,NA,,NA,1.7,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1114,概率论与数理统计,3,94,,54,NA,70,,70,NA,,NA,2,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1114,大学物理(2),2,72,,71,NA,71,,71,NA,,NA,2.1,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1114,大学物理实验,1,,,,72,72,,72,NA,,NA,2.2,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1114,面向对象程序设计课程设计,1.5,,,,74,74,,74,NA,,NA,2.4,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1114,毛泽东思想和中国特色社会主义理论体系概论,4,92,,65,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1114,轮滑俱乐部,2,80,,76,NA,78,,78,NA,,NA,2.8,,,0,(2013-2014-1)-003-10030223-2,2013-2014
1114,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1114,物联网概论,2,85,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1114,模拟电子技术,3,96,,74,NA,85,,85,NA,,NA,3.5,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1114,电子电工实习,1,,,,89,89,,89,NA,,NA,3.9,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1114,面向对象程序设计(C++),3,90,,90,NA,90,,90,NA,,NA,4,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1114,中华诗词之美,2,,,79,NA,79,,79,NA,,NA,NA,网络公共选修课,历史与文学,0,(2013-2014-2)-10000048-jz100002-3,2013-2014
1114,MySQL数据库,3,81,,53,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1114,中国近代史纲要,2,89,,50,NA,66,,66,NA,,NA,1.6,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1114,Linux程序设计,4,78,,60,NA,67,,67,NA,,NA,1.7,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1114,大学英语（四）,4,94,,43,NA,69,,69,NA,,NA,1.9,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1114,轮滑俱乐部,2,77,,80,NA,79,,79,NA,,NA,2.9,公共必修课,,0,(2013-2014-2)-003-10030223-1,2013-2014
1114,计算机网络基础,4,95,,71,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1114,数字逻辑,3,72.5,,87,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1114,数学实验,1,90,,87,NA,88.5,,88.5,NA,,NA,3.85,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1114,中华民族精神,2,94,,84,NA,91,,91,NA,,NA,NA,网络公共选修课,历史与文学,0,(2014-2015-1)-10000049-jz100003-2,2014-2015
1114,动态网站开发网页设计项目,2,,,,71,71,,71,NA,,NA,2.1,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1114,网页程序设计,3,94,,60,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1114,单片机技术,3,77,,78,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1114,音视频处理,2,72.5,,84,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1114,动态网站开发,4.5,86,,81,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1114,图像处理技术,2,85,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1114,统一建模语言,2,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1114,.NET程序设计,3.5,87.5,,80,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1114,无线传感器网络,2.5,90,,84,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1114,测试工具,3,84,,90,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1114,动画制作技术,2,97.5,,89,NA,92,,92,NA,,NA,4.2,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1114,毕业设计,6,,,72.4,NA,72,,72,NA,,NA,2.2,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1114,岗前培训,3,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1114,职业方向培训,5,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1116,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48608,2012-2013
1116,大学英语,4,,,,NA,75.1,,75.1,NA,,NA,2.51,公共课,,NA,(2012-2013-1)-04132060-48609,2012-2013
1116,线性代数,3,,,,NA,77.4,,77.4,NA,,NA,2.74,专业基础课,,NA,(2012-2013-1)-07132103-48613,2012-2013
1116,心理健康教育,2,,,,NA,83.2,,83.2,NA,,NA,3.32,公共课,,NA,(2012-2013-1)-10332063-48616,2012-2013
1116,马克思主义基本原理,2,,,,NA,83.8,,83.8,NA,,NA,3.38,公共基础课,,NA,(2012-2013-1)-03011001-48607,2012-2013
1116,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48611,2012-2013
1116,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-48614,2012-2013
1116,程序设计基础(C语言),4,,,,NA,90.4,,90.4,NA,,NA,4.04,专业必修课,,NA,(2012-2013-1)-05011049-48610,2012-2013
1116,高等数学,5,,,,NA,93.8,,93.8,NA,,NA,4.38,专业基础课,,NA,(2012-2013-1)-07132016-48612,2012-2013
1116,公共体育,1,,,80,NA,80,,80,NA,,NA,3,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010006-7,2012-2013
1116,大学英语(2),4,93,85,55,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1116,新技术讲座(2),0.5,,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1116,程序设计基础项目,1.5,,,93,NA,93,,93,NA,,NA,4.3,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1116,数据结构,4,98,,72.5,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1116,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1116,电路原理,2,97,,80,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1116,大学物理(1),4,92,,83,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1116,思想道德修养与法律基础,2,90,,83,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1116,高等数学(2),5,87.5,,94,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1116,离散数学,4,100,,91,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1116,网页制作及网站开发技术,2,90,,85,NA,87,,87,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-10000020-05010001-1,2013-2014
1116,大学英语（五）,4,90,,50,NA,70,,70,NA,,NA,2,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1116,大学物理实验,1,,,,71,71,,71,NA,,NA,2.1,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1116,大学物理(2),2,76,,80,NA,79,,79,NA,,NA,2.9,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1116,毛泽东思想和中国特色社会主义理论体系概论,4,91,,71,NA,79,,79,NA,,NA,2.9,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1116,物联网概论,2,85,,84,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1116,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1116,田径,2,88,0,86,0,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1116,概率论与数理统计,3,96,,83,NA,88,,88,NA,,NA,3.8,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1116,面向对象程序设计课程设计,1.5,,,,93,93,,93,NA,,NA,4.3,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1116,电子电工实习,1,,,,95,95,,95,NA,,NA,4.5,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1116,模拟电子技术,3,98,,92,NA,95,,95,NA,,NA,4.5,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1116,面向对象程序设计(C++),3,100,,94,NA,96,,96,NA,,NA,4.6,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1116,教师的标准---中外教育影片赏析,2,80,0,82,0,82,,82,NA,,NA,3.2,公共任选课,经济与社会,0,(2013-2014-2)-10000007-jz100011-1,2013-2014
1116,中国近代史纲要,2,90,,57,NA,70,,70,NA,,NA,2,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1116,大学英语（四）,4,93,,61,NA,77,,77,NA,,NA,2.7,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1116,Linux程序设计,4,85,,78,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1116,田径,2,78,,88,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1116,计算机网络基础,4,95,,77,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1116,MySQL数据库,3,90,,86,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1116,数字逻辑,3,87.5,,92,NA,90,,90,NA,,NA,4,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1116,数学实验,1,92,,95,NA,93.5,,93.5,NA,,NA,4.35,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1116,操作系统,3,,,,NA,,免考,NA,NA,,NA,NA,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1116,短距离无线通信技术,2.5,,,,NA,,免考,NA,NA,,NA,NA,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1116,嵌入式程序设计,4.5,,,,NA,,免考,NA,NA,,NA,NA,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1116,RFID技术与应用,2.5,,,,NA,,免考,NA,NA,,NA,NA,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1116,单片机技术,3,,,,NA,,免考,NA,NA,,NA,NA,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1116,动态网站开发网页设计项目,2,,,,NA,,免考,NA,NA,,NA,NA,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1116,计算机组织与结构,4,,,73,NA,73,,73,NA,,NA,2.3,专业任选课,,NA,(2014-2015-1)-80000019-,2014-2015
1116,课程设计（软件工程）,1,,,78,NA,78,,78,NA,,NA,2.8,实践课,,NA,(2014-2015-1)-80000020-,2014-2015
1116,算法分析与设计,3,,,83,NA,83,,83,NA,,NA,3.3,专业必修课,,NA,(2014-2015-1)-80000017-,2014-2015
1116,软件工程,3,,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,NA,(2014-2015-1)-80000016-,2014-2015
1116,Web动态网页设计,2,,,85,NA,85,,85,NA,,NA,3.5,专业任选课,,NA,(2014-2015-1)-80000018-,2014-2015
1116,嵌入式系统设计,3,,,87,NA,87,,87,NA,,NA,3.7,专业限选课,,NA,(2014-2015-1)-80000023-,2014-2015
1116,.NET程序设计,2,,,91,NA,91,,91,NA,,NA,4.1,专业任选课,,NA,(2014-2015-1)-80000021-,2014-2015
1116,操作系统,3,,,78,NA,78,,78,NA,,NA,2.8,专业限选课,,NA,(2014-2015-2)-80000013-,2014-2015
1116,数字图像处理,2,,,81,NA,81,,81,NA,,NA,3.1,专业限选课,,NA,(2014-2015-2)-80000004-,2014-2015
1116,数据挖掘基础,2,,,84,NA,84,,84,NA,,NA,3.4,专业限选课,,NA,(2014-2015-2)-80000005-,2014-2015
1116,计算机图形学,2,,,85,NA,85,,85,NA,,NA,3.5,专业限选课,,NA,(2014-2015-2)-80000014-,2014-2015
1116,游戏开发与设计,2,,,85,NA,85,,85,NA,,NA,3.5,专业限选课,,NA,(2014-2015-2)-80000007-,2014-2015
1116,网络编程,2,,,88,NA,88,,88,NA,,NA,3.8,专业限选课,,NA,(2014-2015-2)-80000022-,2014-2015
1116,毕业设计,6,,,67.4,NA,67,,67,NA,,NA,1.7,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1116,岗前培训,3,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1116,职业方向培训,5,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1118,大学英语,4,,,,NA,62.3,,62.3,NA,,NA,1.23,公共课,,NA,(2012-2013-1)-04132060-48628,2012-2013
1118,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48627,2012-2013
1118,线性代数,3,,,,NA,78.3,,78.3,NA,,NA,2.83,专业基础课,,NA,(2012-2013-1)-07132103-48632,2012-2013
1118,程序设计基础(C语言),4,,,,NA,80,,80,NA,,NA,3,专业必修课,,NA,(2012-2013-1)-05011049-48629,2012-2013
1118,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48630,2012-2013
1118,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-48633,2012-2013
1118,马克思主义基本原理,2,,,,NA,86.8,,86.8,NA,,NA,3.68,公共基础课,,NA,(2012-2013-1)-03011001-48626,2012-2013
1118,高等数学,5,,,,NA,86.8,,86.8,NA,,NA,3.68,专业基础课,,NA,(2012-2013-1)-07132016-48631,2012-2013
1118,心理健康教育,2,,,,NA,87.6,,87.6,NA,,NA,3.76,公共课,,NA,(2012-2013-1)-10332063-48634,2012-2013
1118,公共体育,1,,,81.3,NA,81,,81,NA,,NA,3.1,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08080002-4,2012-2013
1118,大学英语(2),4,95,85,53.5,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1118,程序设计基础项目,1.5,,,85,NA,85,,85,NA,,NA,3.5,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1118,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1118,数据结构,4,92,,51,NA,67,,67,NA,,NA,1.7,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1118,大学物理(1),4,90,,60,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1118,离散数学,4,100,,60,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1118,电路原理,2,97,,66,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1118,高等数学(2),5,95,,76,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1118,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1118,思想道德修养与法律基础,2,95,,87,NA,90,,90,NA,,NA,4,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1118,中外文学名著导读,2,95,,60,NA,67,,67,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-1)-10000036-03010012-1,2013-2014
1118,大学物理实验,1,,,,70,70,,70,NA,,NA,2,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1118,大学英语（五）,4,94,,57,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1118,大学物理(2),2,75,,78,NA,77,,77,NA,,NA,2.7,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1118,电子电工实习,1,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1118,面向对象程序设计(C++),3,100,,69,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1118,模拟电子技术,3,94,,67,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1118,毛泽东思想和中国特色社会主义理论体系概论,4,94,,76,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1118,概率论与数理统计,3,94,,77,NA,84,,84,NA,,NA,3.4,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1118,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1118,物联网概论,2,85,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1118,排球,2,81,,90,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-11-08010027-9,2013-2014
1118,面向对象程序设计课程设计,1.5,,,,89,89,,89,NA,,NA,3.9,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1118,大学英语（四）,4,90,,41,NA,66,,66,NA,,NA,1.6,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
