学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1107,思想道德修养与法律基础,2,95,,81,NA,87,,87,NA,,NA,3.7,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1107,高等数学(2),5,97.5,,86,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1107,公共体育,1,,,92,NA,92,,92,NA,,NA,4.2,公共基础课,,0,(2012-2013-2)-08132037-08010010-7,2012-2013
1107,金庸武侠小说研究,2,77,,74,NA,75,,75,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-1)-10000035-10030235-1,2013-2014
1107,细说《汉武大帝》,2,,,85,NA,85,,85,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-1)-10000005-10040016-1,2013-2014
1107,大学物理(2),2,70,,76,NA,74,,74,NA,,NA,2.4,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1107,大学物理实验,1,,,,76,76,,76,NA,,NA,2.6,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1107,大学英语（五）,4,85.5,,71,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1107,概率论与数理统计,3,94,,69,NA,79,,79,NA,,NA,2.9,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1107,毛泽东思想和中国特色社会主义理论体系概论,4,87,,77,NA,81,,81,NA,,NA,3.1,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1107,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1107,物联网概论,2,,,87,NA,87,,87,NA,,NA,3.7,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1107,模拟电子技术,3,99,,77,NA,88,,88,NA,,NA,3.8,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1107,面向对象程序设计课程设计,1.5,,,,88,88,,88,NA,,NA,3.8,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1107,电子电工实习,1,,,,89,89,,89,NA,,NA,3.9,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1107,面向对象程序设计(C++),3,100,,87,NA,92,,92,NA,,NA,4.2,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1107,田径,2,94,0,100,0,99,,99,NA,,NA,4.9,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1107,大学英语（四）,4,88,,45,NA,67,,67,NA,,NA,1.7,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1107,中国近代史纲要,2,85,,74,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1107,计算机网络基础,4,95,,71,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1107,Linux程序设计,4,95,,76,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1107,数学实验,1,92,,83,NA,87.5,,87.5,NA,,NA,3.75,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1107,田径,2,85,,90,NA,88,,88,NA,,NA,3.8,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1107,数字逻辑,3,95,,87,NA,90,,90,NA,,NA,4,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1107,MySQL数据库,3,100,,94,NA,96,,96,NA,,NA,4.6,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1107,动态网站开发网页设计项目,2,,,,75,75,,75,NA,,NA,2.5,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1107,音视频处理,2,75,,82,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1107,统一建模语言,2,100,,70,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1107,图像处理技术,2,90,,85,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1107,网页程序设计,3,100,,80,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1107,动态网站开发,4.5,93,,91,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1107,单片机技术,3,95,,92,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1107,动画制作技术,2,90,,85,NA,87,,87,NA,,NA,3.7,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1107,.NET程序设计,3.5,92.5,,85,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1107,无线传感器网络,2.5,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1107,测试工具,3,98,,89,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1107,毕业设计,6,,,78.1,NA,78,,78,NA,,NA,2.8,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1107,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1107,职业方向培训,5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1109,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48739,2012-2013
1109,高等数学,5,,,,NA,65.8,,65.8,NA,,NA,1.58,专业基础课,,NA,(2012-2013-1)-07132016-48743,2012-2013
1109,大学英语,4,,,,NA,68.8,,68.8,NA,,NA,1.88,公共课,,NA,(2012-2013-1)-04132060-48740,2012-2013
1109,程序设计基础(C语言),4,,,,NA,75,,75,NA,,NA,2.5,专业必修课,,NA,(2012-2013-1)-05011049-48741,2012-2013
1109,马克思主义基本原理,2,,,,NA,78.6,,78.6,NA,,NA,2.86,公共基础课,,NA,(2012-2013-1)-03011001-48738,2012-2013
1109,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48742,2012-2013
1109,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-48748,2012-2013
1109,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-48746,2012-2013
1109,公共体育,1,,,79,NA,79,,79,NA,,NA,2.9,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010029-5,2012-2013
1109,法经济学,2,63,,66,NA,65,,65,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-03041015-05010016-1,2012-2013
1109,大学英语(2),4,60,60,67.5,NA,64,,64,NA,,NA,1.4,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1109,新技术讲座(2),0.5,,,82,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1109,程序设计基础项目,1.5,,,,86,86,,86,NA,,NA,3.6,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1109,数据结构,4,84,,31,NA,52,,52,60,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1109,电路原理,2,93,,50,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1109,高等数学(2),5,92.5,,54,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1109,离散数学,4,100,,63,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1109,思想道德修养与法律基础,2,95,,75,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1109,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1109,大学物理(1),4,80,,42,NA,53,,53,49,,77,NA,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1109,化学与人类,2,,,78.9,NA,78.9,,78.9,NA,,NA,NA,网络公共选修课,科学与技术,0,(2013-2014-1)-10000050-jz100004-2,2013-2014
1109,概率论与数理统计,3,94,,40,NA,62,,62,NA,,NA,1.2,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1109,大学英语（五）,4,80,,45,NA,63,,63,NA,,NA,1.3,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1109,田径,2,86,0,70,0,73,,73,NA,,NA,2.3,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1109,面向对象程序设计(C++),3,90,,65,NA,75,,75,NA,,NA,2.5,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1109,模拟电子技术,3,96,,56,NA,76,,76,NA,,NA,2.6,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1109,毛泽东思想和中国特色社会主义理论体系概论,4,92,,71,NA,79,,79,NA,,NA,2.9,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1109,大学物理实验,1,,,,79,79,,79,NA,,NA,2.9,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1109,电子电工实习,1,,,,79,79,,79,NA,,NA,2.9,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1109,大学物理(2),2,85,,79,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1109,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1109,物联网概论,2,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1109,面向对象程序设计课程设计,1.5,,,,87,87,,87,NA,,NA,3.7,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1109, 影视鉴赏,2,,,88.8,NA,89,,89,NA,,NA,3.9,网络公共选修课,艺术,0,(2013-2014-2)-10000056-jz100010-6,2013-2014
1109,大学英语（四）,4,78,,45,NA,62,,62,NA,,NA,1.2,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1109,中国近代史纲要,2,76,,59,NA,66,,66,NA,,NA,1.6,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1109,数字逻辑,3,87.5,,60,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1109,田径,2,80,,72,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1109,计算机网络基础,4,95,,63,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1109,MySQL数据库,3,80,,83,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1109,数学实验,1,92,,93,NA,92.5,,92.5,NA,,NA,4.25,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1109,Linux程序设计,4,75,,42,NA,55,,55,38,,64,NA,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1109,动态网站开发,4.5,80,,52,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1109,操作系统,3,80,,52,NA,66,,66,NA,,NA,1.6,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1109,单片机技术,3,73,,65,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1109,统一建模语言,2,90,,60,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1109,网页程序设计,3,86,,70,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1109,动态网站开发网页设计项目,2,,,,85,85,,85,NA,,NA,3.5,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1109,计算机组成原理,3,92,,75,NA,82,,82,NA,,NA,3.2,专业任选课,,0,(2014-2015-2)-10404014-05010033-1,2014-2015
1109,.NET程序设计,3.5,90,,78,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1109,无线传感器网络,2.5,85,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1109,测试工具,3,94,,92.5,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1109,毕业设计,6,,,79.5,NA,80,,80,NA,,NA,3,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1109,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1109,职业方向培训,5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1111,线性代数,3,,,,NA,61.9,,61.9,NA,,NA,1.19,专业基础课,,NA,(2012-2013-1)-07132103-48764,2012-2013
1111,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48759,2012-2013
1111,程序设计基础(C语言),4,,,,NA,67.6,,67.6,NA,,NA,1.76,专业必修课,,NA,(2012-2013-1)-05011049-48761,2012-2013
1111,高等数学,5,,,,NA,75,,75,NA,,NA,2.5,专业基础课,,NA,(2012-2013-1)-07132016-48763,2012-2013
1111,大学英语,4,,,,NA,78.4,,78.4,NA,,NA,2.84,公共课,,NA,(2012-2013-1)-04132060-48760,2012-2013
1111,马克思主义基本原理,2,,,,NA,81.2,,81.2,NA,,NA,3.12,公共基础课,,NA,(2012-2013-1)-03011001-48758,2012-2013
1111,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48762,2012-2013
1111,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-48765,2012-2013
1111,心理健康教育,2,,,,NA,95,,95,NA,,NA,4.5,公共课,,NA,(2012-2013-1)-10332063-48766,2012-2013
1111,公共体育,1,,,92,NA,92,,92,NA,,NA,4.2,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010004-7,2012-2013
1111,新技术讲座(2),0.5,,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1111,大学英语(2),4,100,100,74.5,NA,87,,87,NA,,NA,3.7,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1111,程序设计基础项目,1.5,,,,95,95,,95,NA,,NA,4.5,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1111,大学物理(1),4,86,,49,NA,60,,60,NA,,NA,1,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1111,电路原理,2,97,,62,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1111,数据结构,4,94,,68,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1111,高等数学(2),5,87.5,,80,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1111,离散数学,4,100,,76,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1111,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1111,思想道德修养与法律基础,2,95,,80,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1111,中外文学名著导读,2,95,,95,NA,95,,95,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-1)-10000036-03010012-1,2013-2014
1111,大学物理实验,1,,,,70,70,,70,NA,,NA,2,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1111,大学物理(2),2,75,,75,NA,75,,75,NA,,NA,2.5,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1111,面向对象程序设计(C++),3,100,,64,NA,78,,78,NA,,NA,2.8,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1111,模拟电子技术,3,96,,68,NA,82,,82,NA,,NA,3.2,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1111,毛泽东思想和中国特色社会主义理论体系概论,4,96,,73,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1111,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1111,概率论与数理统计,3,94,,79,NA,85,,85,NA,,NA,3.5,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1111,大学英语（五）,4,99.5,,70,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1111,排球,2,86,,92,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2013-2014-1)-11-08010027-9,2013-2014
1111,物联网概论,2,,,90,NA,90,,90,NA,,NA,4,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1111,电子电工实习,1,,,,92,92,,92,NA,,NA,4.2,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1111,面向对象程序设计课程设计,1.5,,,,99,99,,99,NA,,NA,4.9,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1111,中国近代史纲要,2,90,,66,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1111,Linux程序设计,4,80,,74,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1111,大学英语（四）,4,99,,62,NA,81,,81,NA,,NA,3.1,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1111,计算机网络基础,4,95,,74,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1111,数字逻辑,3,92.5,,88,NA,90,,90,NA,,NA,4,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1111,数学实验,1,92,,92,NA,92,,92,NA,,NA,4.2,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1111,MySQL数据库,3,90,,94,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1111,排球,2,92,,96,NA,94,,94,NA,,NA,4.4,公共必修课,,0,(2013-2014-2)-11-08010027-2,2013-2014
1111,用经济学智慧解读中国,2,95,,84,NA,92,,92,NA,,NA,NA,网络公共选修课,经济与社会,0,(2014-2015-1)-10000053-jz100007-2,2014-2015
1111,音视频处理,2,82.5,,84,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1111,传感器技术与应用,2.5,90,,85,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1111,图像处理技术,2,90,,86,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1111,嵌入式程序设计,4.5,92,,85,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1111,单片机技术,3,92,,92,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1111,数据获取与处理嵌入式程序开发,2,,,92,NA,92,,92,NA,,NA,4.2,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1111,短距离无线通信技术,2.5,99,,93,NA,95,,95,NA,,NA,4.5,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1111,RFID技术与应用,2.5,99,,95,NA,97,,97,NA,,NA,4.7,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1111,可视化程序设计,1.5,,,87,NA,87,,87,NA,,NA,3.7,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1111,动画制作技术,2,97.5,,83,NA,89,,89,NA,,NA,3.9,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1111,无线传感器网络,2.5,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1111,物联网通信与组网技术,3,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1111,可视化程序设计(QT),3.5,95,92,95,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1111,岗前培训,3,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1111,职业方向培训,5,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1111,毕业设计,6,,,92.3,NA,92,,92,NA,,NA,4.2,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1113,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48778,2012-2013
1113,线性代数,3,,,,NA,66.6,,66.6,NA,,NA,1.66,专业基础课,,NA,(2012-2013-1)-07132103-48919,2012-2013
1113,程序设计基础(C语言),4,,,,NA,73.8,,73.8,NA,,NA,2.38,专业必修课,,NA,(2012-2013-1)-05011049-48780,2012-2013
1113,体育,1,,,,NA,75,,75,NA,,NA,2.5,专业基础课,,NA,(2012-2013-1)-08011003-48920,2012-2013
1113,马克思主义基本原理,2,,,,NA,80,,80,NA,,NA,3,公共基础课,,NA,(2012-2013-1)-03011001-48777,2012-2013
1113,大学英语,4,,,,NA,80,,80,NA,,NA,3,公共课,,NA,(2012-2013-1)-04132060-48779,2012-2013
1113,高等数学,5,,,,NA,80.1,,80.1,NA,,NA,3.01,专业基础课,,NA,(2012-2013-1)-07132016-48918,2012-2013
1113,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48917,2012-2013
1113,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-48921,2012-2013
1113,公共体育,1,,,81,NA,81,,81,NA,,NA,3.1,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010006-7,2012-2013
1113,程序设计基础项目,1.5,,,,80,80,,80,NA,,NA,3,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1113,大学英语(2),4,90,90,71.5,NA,81,,81,NA,,NA,3.1,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1113,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1113,大学物理(1),4,90,,67,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1113,数据结构,4,89,,65,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1113,思想道德修养与法律基础,2,95,,66,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1113,离散数学,4,100,,70,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1113,电路原理,2,93,,82,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1113,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1113,高等数学(2),5,92.5,,81,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1113,世界著名大学巡礼,2,90,,78,NA,80,,80,NA,,NA,NA,公共任选课,经济与社会,0,(2013-2014-1)-30102002-88080007-2,2013-2014
1113,大学英语（五）,4,81.5,,64,NA,73,,73,NA,,NA,2.3,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1113,田径,2,80,0,74,0,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1113,大学物理实验,1,,,,76,76,,76,NA,,NA,2.6,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1113,面向对象程序设计(C++),3,90,,68,NA,77,,77,NA,,NA,2.7,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1113,大学物理(2),2,81,,80,NA,80,,80,NA,,NA,3,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1113,毛泽东思想和中国特色社会主义理论体系概论,4,94,,73,NA,81,,81,NA,,NA,3.1,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1113,面向对象程序设计课程设计,1.5,,,,84,84,,84,NA,,NA,3.4,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1113,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1113,概率论与数理统计,3,94,,80,NA,86,,86,NA,,NA,3.6,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1113,物联网概论,2,,,90,NA,90,,90,NA,,NA,4,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1113,模拟电子技术,3,95,,89,NA,92,,92,NA,,NA,4.2,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1113,电子电工实习,1,,,,95,95,,95,NA,,NA,4.5,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1113,中国当代文学作品赏析,2,65,,0,NA,26,缺考,26,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-90000008-04010032-1,2013-2014
1113,中国近代史纲要,2,83,,50,NA,63,,63,NA,,NA,1.3,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1113,Linux程序设计,4,80,,60,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1113,计算机网络基础,4,95,,55,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1113,大学英语（四）,4,79,,62,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1113,数字逻辑,3,82.5,,79.5,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1113,田径,2,78,,88,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1113,MySQL数据库,3,93,,82,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1113,数学实验,1,92,,88,NA,90,,90,NA,,NA,4,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
