y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
827475.61 ,75.00 ,265.83 ,25427.26 ,1388080.94 ,6.00 ,14215.67 ,0.66 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
663801.98 ,70.00 ,257.29 ,25043.07 ,1388080.94 ,4.00 ,14166.25 ,0.63 ,FO,A+,购物中心,333.00 ,T2,92.63 ,16.00 ,16.00 
1075199.56 ,70.00 ,266.33 ,16793.31 ,1388080.94 ,13.00 ,14938.46 ,0.65 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
1161866.16 ,70.00 ,263.03 ,21433.29 ,1388080.94 ,10.00 ,12240.80 ,0.63 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
1318964.27 ,72.48 ,287.54 ,30617.28 ,1388080.94 ,9.00 ,13581.78 ,0.66 ,FO,A+,购物中心,333.00 ,T2,92.63 ,16.00 ,16.00 
1842522.90 ,72.48 ,310.31 ,38584.08 ,1388080.94 ,5.00 ,31571.40 ,0.65 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
1675342.77 ,72.48 ,317.22 ,33563.80 ,1388080.94 ,7.00 ,13667.57 ,0.63 ,FO,A+,购物中心,333.00 ,T2,92.63 ,0.00 ,16.00 
941881.73 ,71.90 ,317.68 ,-0.31 ,1388080.94 ,11.00 ,21332.18 ,0.59 ,FO,A+,购物中心,333.00 ,T2,92.63 ,16.00 ,16.00 
285559.82 ,85.70 ,275.92 ,0.00 ,323005.15 ,0.00 ,0.00 ,0.67 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
228932.40 ,85.70 ,260.06 ,6935.35 ,323005.15 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
281185.00 ,85.70 ,264.97 ,0.00 ,323005.15 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,152.00 ,T2,67.80 ,16.00 ,9.00 
459315.22 ,85.70 ,290.39 ,0.00 ,323005.15 ,2.00 ,12255.00 ,0.66 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
174192.11 ,85.70 ,283.10 ,4948.49 ,323005.15 ,6.00 ,5254.83 ,0.64 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
278958.82 ,88.00 ,306.47 ,13707.00 ,323005.15 ,6.00 ,18393.17 ,0.66 ,FO,A+,购物中心,152.00 ,T2,67.80 ,16.00 ,9.00 
346540.24 ,88.00 ,293.77 ,0.00 ,323005.15 ,4.00 ,10919.50 ,0.66 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
579948.91 ,88.00 ,294.89 ,0.00 ,323005.15 ,3.00 ,16595.00 ,0.64 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
443110.15 ,84.00 ,267.20 ,0.00 ,323005.15 ,3.00 ,14694.67 ,0.66 ,FO,A+,购物中心,152.00 ,T2,67.80 ,16.00 ,9.00 
898593.60 ,84.00 ,251.44 ,0.00 ,323005.15 ,7.00 ,14510.86 ,0.64 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
445169.96 ,84.00 ,257.95 ,0.00 ,323005.15 ,6.00 ,14215.67 ,0.65 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
373589.44 ,88.00 ,242.19 ,332.00 ,323005.15 ,4.00 ,14166.25 ,0.62 ,FO,A+,购物中心,152.00 ,T2,67.80 ,16.00 ,9.00 
483035.93 ,88.00 ,250.61 ,0.00 ,323005.15 ,13.00 ,14938.46 ,0.64 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
425621.25 ,88.00 ,250.01 ,288.00 ,323005.15 ,10.00 ,12240.80 ,0.63 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
689247.61 ,86.43 ,265.03 ,0.00 ,323005.15 ,9.00 ,13581.78 ,0.62 ,FO,A+,购物中心,152.00 ,T2,67.80 ,16.00 ,9.00 
981051.07 ,86.43 ,305.87 ,7973.81 ,323005.15 ,5.00 ,31571.40 ,0.66 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
457384.13 ,86.43 ,311.00 ,252.20 ,323005.15 ,7.00 ,13667.57 ,0.60 ,FO,A+,购物中心,152.00 ,T2,67.80 ,0.00 ,9.00 
355951.37 ,85.70 ,317.85 ,8543.56 ,323005.15 ,11.00 ,21332.18 ,0.59 ,FO,A+,购物中心,152.00 ,T2,67.80 ,16.00 ,9.00 
519212.65 ,97.15 ,283.00 ,14652.34 ,1390757.76 ,0.00 ,0.00 ,0.68 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
408447.52 ,97.15 ,254.65 ,18381.54 ,1390757.76 ,0.00 ,0.00 ,0.65 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
494012.72 ,97.15 ,260.78 ,19581.44 ,1390757.76 ,0.00 ,0.00 ,0.65 ,FO,A+,街铺,348.00 ,T2,67.80 ,16.00 ,14.00 
717886.95 ,97.15 ,318.05 ,19312.12 ,1390757.76 ,2.00 ,12255.00 ,0.67 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
319865.17 ,97.15 ,319.89 ,6200.00 ,1390757.76 ,6.00 ,5254.83 ,0.65 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
325095.74 ,99.00 ,325.07 ,39639.11 ,1390757.76 ,6.00 ,18393.17 ,0.65 ,FO,A+,街铺,348.00 ,T2,67.80 ,16.00 ,14.00 
670324.74 ,99.00 ,307.81 ,0.00 ,1390757.76 ,4.00 ,10919.50 ,0.67 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
876604.67 ,99.00 ,302.81 ,11030.39 ,1390757.76 ,3.00 ,16595.00 ,0.66 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
693844.54 ,100.00 ,268.46 ,22456.54 ,1390757.76 ,3.00 ,14694.67 ,0.68 ,FO,A+,街铺,348.00 ,T2,67.80 ,16.00 ,14.00 
1353909.77 ,100.00 ,275.14 ,31044.15 ,1390757.76 ,7.00 ,14510.86 ,0.66 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
737578.40 ,100.00 ,283.29 ,29050.04 ,1390757.76 ,6.00 ,14215.67 ,0.68 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
634962.89 ,99.00 ,276.21 ,37394.32 ,1390757.76 ,4.00 ,14166.25 ,0.64 ,FO,A+,街铺,348.00 ,T2,67.80 ,16.00 ,14.00 
764507.85 ,99.00 ,277.75 ,35562.87 ,1390757.76 ,13.00 ,14938.46 ,0.66 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
665292.68 ,99.00 ,274.29 ,28712.50 ,1390757.76 ,10.00 ,12240.80 ,0.65 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
884380.37 ,98.79 ,309.21 ,0.00 ,1390757.76 ,9.00 ,13581.78 ,0.67 ,FO,A+,街铺,348.00 ,T2,67.80 ,16.00 ,14.00 
1360933.56 ,98.79 ,324.95 ,58965.04 ,1390757.76 ,5.00 ,31571.40 ,0.67 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
581383.18 ,98.79 ,343.09 ,36245.91 ,1390757.76 ,7.00 ,13667.57 ,0.65 ,FO,A+,街铺,348.00 ,T2,67.80 ,0.00 ,14.00 
215873.33 ,97.15 ,360.69 ,49923.82 ,1390757.76 ,11.00 ,21332.18 ,0.63 ,FO,A+,街铺,348.00 ,T2,67.80 ,16.00 ,14.00 
98415.05 ,92.45 ,233.77 ,10741.03 ,441779.50 ,0.00 ,0.00 ,0.62 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
112744.72 ,92.45 ,231.52 ,18292.09 ,441779.50 ,0.00 ,0.00 ,0.64 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
138683.24 ,92.45 ,236.12 ,10913.84 ,441779.50 ,0.00 ,0.00 ,0.65 ,FO,B,购物中心,252.00 ,T2,51.33 ,16.00 ,7.00 
278286.91 ,92.45 ,264.48 ,11473.59 ,441779.50 ,2.00 ,12255.00 ,0.65 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
114920.63 ,92.45 ,282.84 ,9833.89 ,441779.50 ,6.00 ,5254.83 ,0.66 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
103505.35 ,95.00 ,278.98 ,21810.68 ,441779.50 ,6.00 ,18393.17 ,0.61 ,FO,B,购物中心,252.00 ,T2,51.33 ,16.00 ,7.00 
177764.53 ,95.00 ,278.61 ,1258.97 ,441779.50 ,4.00 ,10919.50 ,0.63 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
318596.95 ,95.00 ,264.46 ,3357.15 ,441779.50 ,3.00 ,16595.00 ,0.57 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
250633.97 ,96.00 ,269.93 ,6148.71 ,441779.50 ,3.00 ,14694.67 ,0.66 ,FO,B,购物中心,252.00 ,T2,51.33 ,16.00 ,7.00 
519695.81 ,96.00 ,231.53 ,5374.89 ,441779.50 ,7.00 ,14510.86 ,0.64 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
213376.17 ,96.00 ,234.16 ,7381.71 ,441779.50 ,6.00 ,14215.67 ,0.60 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
169175.77 ,92.00 ,227.84 ,6482.89 ,441779.50 ,4.00 ,14166.25 ,0.60 ,FO,B,购物中心,252.00 ,T2,51.33 ,16.00 ,7.00 
243818.48 ,92.00 ,230.32 ,4154.97 ,441779.50 ,13.00 ,14938.46 ,0.62 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
189514.16 ,92.00 ,230.70 ,4832.66 ,441779.50 ,10.00 ,12240.80 ,0.60 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
273232.96 ,93.86 ,256.43 ,5351.04 ,441779.50 ,9.00 ,13581.78 ,0.64 ,FO,B,购物中心,252.00 ,T2,51.33 ,16.00 ,7.00 
398243.61 ,93.86 ,279.67 ,15136.53 ,441779.50 ,5.00 ,31571.40 ,0.65 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
183840.08 ,93.86 ,287.96 ,7093.93 ,441779.50 ,7.00 ,13667.57 ,0.61 ,FO,B,购物中心,252.00 ,T2,51.33 ,0.00 ,7.00 
117302.81 ,92.45 ,284.40 ,9819.61 ,441779.50 ,11.00 ,21332.18 ,0.58 ,FO,B,购物中心,252.00 ,T2,51.33 ,16.00 ,7.00 
926892.62 ,84.85 ,282.00 ,0.00 ,840704.55 ,0.00 ,0.00 ,0.68 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
771244.91 ,84.85 ,264.24 ,5469.45 ,840704.55 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
852647.28 ,84.85 ,288.74 ,0.00 ,840704.55 ,0.00 ,0.00 ,0.66 ,FO,A+,购物中心,200.00 ,T1,63.87 ,16.00 ,13.00 
1287837.48 ,84.85 ,323.78 ,0.00 ,840704.55 ,2.00 ,12255.00 ,0.67 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
683742.28 ,84.85 ,355.51 ,1380.69 ,840704.55 ,6.00 ,5254.83 ,0.68 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
609016.30 ,85.00 ,347.44 ,8422.80 ,840704.55 ,6.00 ,18393.17 ,0.67 ,FO,A+,购物中心,200.00 ,T1,63.87 ,16.00 ,13.00 
981750.03 ,85.00 ,318.11 ,3000.00 ,840704.55 ,4.00 ,10919.50 ,0.67 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
1355631.95 ,85.00 ,324.52 ,0.00 ,840704.55 ,3.00 ,16595.00 ,0.67 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
1061138.50 ,88.00 ,267.73 ,0.00 ,840704.55 ,3.00 ,14694.67 ,0.68 ,FO,A+,购物中心,200.00 ,T1,63.87 ,16.00 ,13.00 
1949267.18 ,88.00 ,268.14 ,0.00 ,840704.55 ,7.00 ,14510.86 ,0.65 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
1157717.75 ,88.00 ,283.27 ,0.00 ,840704.55 ,6.00 ,14215.67 ,0.67 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
925291.14 ,83.00 ,280.32 ,269.00 ,840704.55 ,4.00 ,14166.25 ,0.66 ,FO,A+,购物中心,200.00 ,T1,63.87 ,16.00 ,13.00 
1407587.84 ,83.00 ,287.82 ,0.00 ,840704.55 ,13.00 ,14938.46 ,0.64 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
958855.66 ,83.00 ,275.99 ,10242.40 ,840704.55 ,10.00 ,12240.80 ,0.65 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
1242175.82 ,85.21 ,310.10 ,0.00 ,840704.55 ,9.00 ,13581.78 ,0.67 ,FO,A+,购物中心,200.00 ,T1,63.87 ,16.00 ,13.00 
2265705.50 ,85.21 ,332.41 ,3528.84 ,840704.55 ,5.00 ,31571.40 ,0.66 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
852577.83 ,85.21 ,381.87 ,245.46 ,840704.55 ,7.00 ,13667.57 ,0.67 ,FO,A+,购物中心,200.00 ,T1,63.87 ,0.00 ,13.00 
704376.30 ,84.85 ,410.77 ,3030.71 ,840704.55 ,11.00 ,21332.18 ,0.66 ,FO,A+,购物中心,200.00 ,T1,63.87 ,16.00 ,13.00 
631812.69 ,75.65 ,525.69 ,41638.41 ,1497527.62 ,0.00 ,0.00 ,0.99 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
588691.38 ,75.65 ,535.28 ,69873.32 ,1497527.62 ,0.00 ,0.00 ,1.00 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
770582.87 ,75.65 ,550.56 ,30798.47 ,1497527.62 ,0.00 ,0.00 ,0.99 ,CS,A,运动城,128.00 ,T2,63.60 ,16.00 ,4.00 
948267.48 ,75.65 ,589.10 ,17540.43 ,1497527.62 ,2.00 ,12255.00 ,0.98 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
366012.33 ,75.65 ,608.61 ,6884.77 ,1497527.62 ,6.00 ,5254.83 ,0.99 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
168745.37 ,76.00 ,747.74 ,151386.89 ,1497527.62 ,6.00 ,18393.17 ,0.98 ,CS,A,运动城,128.00 ,T2,63.60 ,16.00 ,4.00 
399110.75 ,76.00 ,690.83 ,0.00 ,1497527.62 ,4.00 ,10919.50 ,0.97 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
623941.24 ,76.00 ,641.76 ,0.00 ,1497527.62 ,3.00 ,16595.00 ,0.97 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
668107.86 ,78.00 ,580.76 ,0.00 ,1497527.62 ,3.00 ,14694.67 ,0.99 ,CS,A,运动城,128.00 ,T2,63.60 ,16.00 ,4.00 
1039273.11 ,78.00 ,515.23 ,3991.00 ,1497527.62 ,7.00 ,14510.86 ,0.96 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
487267.00 ,78.00 ,477.75 ,22942.02 ,1497527.62 ,6.00 ,14215.67 ,0.99 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
380442.04 ,80.00 ,462.00 ,7413.19 ,1497527.62 ,4.00 ,14166.25 ,0.97 ,CS,A,运动城,128.00 ,T2,63.60 ,16.00 ,4.00 
440667.18 ,80.00 ,502.40 ,1026.53 ,1497527.62 ,13.00 ,14938.46 ,0.99 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
373565.00 ,80.00 ,543.38 ,9363.16 ,1497527.62 ,10.00 ,12240.80 ,0.98 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
446799.66 ,77.41 ,582.89 ,425.00 ,1497527.62 ,9.00 ,13581.78 ,0.98 ,CS,A,运动城,128.00 ,T2,63.60 ,16.00 ,4.00 
475885.29 ,77.41 ,587.50 ,24156.34 ,1497527.62 ,5.00 ,31571.40 ,0.98 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
-219071.45 ,77.41 ,608.66 ,36546.70 ,1497527.62 ,7.00 ,13667.57 ,0.98 ,CS,A,运动城,128.00 ,T2,63.60 ,0.00 ,4.00 
91456.66 ,75.65 ,528.82 ,98204.37 ,1497527.62 ,11.00 ,21332.18 ,0.88 ,CS,A,运动城,128.00 ,T2,63.60 ,16.00 ,4.00 
203224.18 ,75.65 ,268.17 ,17775.21 ,487147.98 ,0.00 ,0.00 ,0.66 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
166567.04 ,75.65 ,257.72 ,29184.51 ,487147.98 ,0.00 ,0.00 ,0.65 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
252658.05 ,75.65 ,255.95 ,17674.18 ,487147.98 ,0.00 ,0.00 ,0.66 ,FO,A,购物中心,256.00 ,T2,63.27 ,16.00 ,9.00 
417611.46 ,75.65 ,284.98 ,24845.31 ,487147.98 ,2.00 ,12255.00 ,0.67 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
154998.96 ,75.65 ,295.38 ,11006.93 ,487147.98 ,6.00 ,5254.83 ,0.67 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
213671.90 ,76.00 ,299.31 ,38660.06 ,487147.98 ,6.00 ,18393.17 ,0.65 ,FO,A,购物中心,256.00 ,T2,63.27 ,16.00 ,9.00 
380396.25 ,76.00 ,298.57 ,0.00 ,487147.98 ,4.00 ,10919.50 ,0.66 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
682367.31 ,76.00 ,293.62 ,0.00 ,487147.98 ,3.00 ,16595.00 ,0.64 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
410716.50 ,78.00 ,274.57 ,42640.01 ,487147.98 ,3.00 ,14694.67 ,0.66 ,FO,A,购物中心,256.00 ,T2,63.27 ,16.00 ,9.00 
943413.59 ,78.00 ,248.14 ,13423.20 ,487147.98 ,7.00 ,14510.86 ,0.64 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
477312.28 ,78.00 ,255.82 ,16902.05 ,487147.98 ,6.00 ,14215.67 ,0.65 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
382926.51 ,80.00 ,249.47 ,17832.76 ,487147.98 ,4.00 ,14166.25 ,0.63 ,FO,A,购物中心,256.00 ,T2,63.27 ,16.00 ,9.00 
579722.65 ,80.00 ,249.41 ,11361.83 ,487147.98 ,13.00 ,14938.46 ,0.64 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
435427.73 ,80.00 ,244.46 ,14971.57 ,487147.98 ,10.00 ,12240.80 ,0.63 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
623208.26 ,77.41 ,274.87 ,0.00 ,487147.98 ,9.00 ,13581.78 ,0.66 ,FO,A,购物中心,256.00 ,T2,63.27 ,16.00 ,9.00 
984825.56 ,77.41 ,295.50 ,47642.81 ,487147.98 ,5.00 ,31571.40 ,0.66 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
519138.69 ,77.41 ,318.30 ,36495.67 ,487147.98 ,7.00 ,13667.57 ,0.63 ,FO,A,购物中心,256.00 ,T2,63.27 ,0.00 ,9.00 
277902.22 ,75.65 ,322.77 ,26847.36 ,487147.98 ,11.00 ,21332.18 ,0.63 ,FO,A,购物中心,256.00 ,T2,63.27 ,16.00 ,9.00 
187083.69 ,86.70 ,278.24 ,1867.13 ,1732229.42 ,0.00 ,0.00 ,0.65 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
177047.93 ,86.70 ,261.01 ,39288.86 ,1732229.42 ,0.00 ,0.00 ,0.65 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
341131.78 ,86.70 ,266.55 ,5708.39 ,1732229.42 ,0.00 ,0.00 ,0.66 ,FO,A,购物中心,282.00 ,T2,60.80 ,16.00 ,7.00 
351274.33 ,86.70 ,316.06 ,5779.27 ,1732229.42 ,2.00 ,12255.00 ,0.66 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
66460.52 ,86.70 ,343.72 ,19711.09 ,1732229.42 ,6.00 ,5254.83 ,0.67 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
-15065.63 ,84.00 ,322.64 ,69178.72 ,1732229.42 ,6.00 ,18393.17 ,0.66 ,FO,A,购物中心,282.00 ,T2,60.80 ,16.00 ,7.00 
53963.48 ,84.00 ,282.57 ,0.00 ,1732229.42 ,4.00 ,10919.50 ,0.59 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
304700.56 ,84.00 ,264.13 ,0.00 ,1732229.42 ,3.00 ,16595.00 ,0.59 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
300924.81 ,88.00 ,257.35 ,0.00 ,1732229.42 ,3.00 ,14694.67 ,0.65 ,FO,A,购物中心,282.00 ,T2,60.80 ,16.00 ,7.00 
789571.05 ,88.00 ,247.80 ,0.00 ,1732229.42 ,7.00 ,14510.86 ,0.62 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
374213.27 ,88.00 ,255.66 ,0.00 ,1732229.42 ,6.00 ,14215.67 ,0.64 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
262774.80 ,90.00 ,235.78 ,845.00 ,1732229.42 ,4.00 ,14166.25 ,0.59 ,FO,A,购物中心,282.00 ,T2,60.80 ,16.00 ,7.00 
256211.91 ,90.00 ,234.81 ,0.00 ,1732229.42 ,13.00 ,14938.46 ,0.61 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
340114.17 ,90.00 ,225.03 ,500.00 ,1732229.42 ,10.00 ,12240.80 ,0.56 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
621017.93 ,87.18 ,246.99 ,0.00 ,1732229.42 ,9.00 ,13581.78 ,0.55 ,FO,A,购物中心,282.00 ,T2,60.80 ,16.00 ,7.00 
759245.26 ,87.18 ,315.29 ,25132.06 ,1732229.42 ,5.00 ,31571.40 ,0.63 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
308489.88 ,87.18 ,358.24 ,330.50 ,1732229.42 ,7.00 ,13667.57 ,0.55 ,FO,A,购物中心,282.00 ,T2,60.80 ,0.00 ,7.00 
58668.35 ,86.70 ,328.17 ,10343.16 ,1732229.42 ,11.00 ,21332.18 ,0.57 ,FO,A,购物中心,282.00 ,T2,60.80 ,16.00 ,7.00 
92928.33 ,100.00 ,249.31 ,1000.00 ,564377.02 ,0.00 ,0.00 ,0.63 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
90614.03 ,100.00 ,244.64 ,4441.32 ,564377.02 ,0.00 ,0.00 ,0.62 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
90960.19 ,100.00 ,235.96 ,9940.00 ,564377.02 ,0.00 ,0.00 ,0.63 ,FO,C,购物中心,255.00 ,T3,62.47 ,16.00 ,6.00 
154353.29 ,100.00 ,261.00 ,800.00 ,564377.02 ,2.00 ,12255.00 ,0.65 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
119618.43 ,100.00 ,276.94 ,1100.00 ,564377.02 ,6.00 ,5254.83 ,0.65 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
100031.51 ,98.00 ,291.24 ,504.00 ,564377.02 ,6.00 ,18393.17 ,0.65 ,FO,C,购物中心,255.00 ,T3,62.47 ,16.00 ,6.00 
191059.88 ,98.00 ,283.32 ,0.00 ,564377.02 ,4.00 ,10919.50 ,0.66 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
312424.82 ,98.00 ,281.12 ,0.00 ,564377.02 ,3.00 ,16595.00 ,0.63 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
111264.81 ,100.00 ,239.98 ,0.00 ,564377.02 ,3.00 ,14694.67 ,0.64 ,FO,C,购物中心,255.00 ,T3,62.47 ,16.00 ,6.00 
149088.90 ,100.00 ,234.78 ,0.00 ,564377.02 ,7.00 ,14510.86 ,0.61 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
110982.18 ,100.00 ,210.23 ,0.00 ,564377.02 ,6.00 ,14215.67 ,0.60 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
67153.38 ,97.00 ,223.59 ,0.00 ,564377.02 ,4.00 ,14166.25 ,0.60 ,FO,C,购物中心,255.00 ,T3,62.47 ,16.00 ,6.00 
148410.39 ,97.00 ,220.28 ,0.00 ,564377.02 ,13.00 ,14938.46 ,0.61 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
87259.89 ,97.00 ,215.17 ,138.07 ,564377.02 ,10.00 ,12240.80 ,0.58 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
86795.32 ,98.75 ,232.63 ,0.00 ,564377.02 ,9.00 ,13581.78 ,0.60 ,FO,C,购物中心,255.00 ,T3,62.47 ,16.00 ,6.00 
211842.05 ,98.75 ,249.65 ,216.68 ,564377.02 ,5.00 ,31571.40 ,0.62 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
141103.66 ,98.75 ,267.89 ,0.00 ,564377.02 ,7.00 ,13667.57 ,0.60 ,FO,C,购物中心,255.00 ,T3,62.47 ,0.00 ,6.00 
48205.78 ,100.00 ,268.58 ,10974.80 ,564377.02 ,11.00 ,21332.18 ,0.58 ,FO,C,购物中心,255.00 ,T3,62.47 ,16.00 ,6.00 
136918.18 ,100.00 ,267.12 ,0.00 ,527957.60 ,0.00 ,0.00 ,0.67 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
115443.60 ,100.00 ,260.18 ,5276.00 ,527957.60 ,0.00 ,0.00 ,0.65 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
127739.57 ,100.00 ,254.62 ,1055.00 ,527957.60 ,0.00 ,0.00 ,0.66 ,FO,C,购物中心,113.00 ,T1,62.47 ,16.00 ,5.00 
173973.16 ,100.00 ,266.56 ,0.00 ,527957.60 ,2.00 ,12255.00 ,0.66 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
110610.79 ,100.00 ,279.07 ,4915.69 ,527957.60 ,6.00 ,5254.83 ,0.67 ,FO,C,购物中心,113.00 ,T1,62.47 ,0.00 ,5.00 
99164.14 ,98.00 ,293.66 ,13589.20 ,527957.60 ,6.00 ,18393.17 ,0.66 ,FO,C,购物中心,113.00 ,T1,62.47 ,16.00 ,5.00 
